id_venta,fecha,id_cliente,id_producto,cantidad,metodo_pago,descuento
4116,2025-07-25 10:00:00,382,121,3,Tarjeta,0
4117,2025-11-29 13:00:00,444,124,3,Tarjeta,0
4118,2025-09-26 10:00:00,78,102,2,Tarjeta,0
4119,2025-02-19 12:00:00,166,11,1,Efectivo,0
4120,2025-08-16 20:00:00,251,85,5,Tarjeta,0
4121,2025-11-23 11:00:00,393,115,1,Bizum,0
4122,2025-12-04 17:00:00,155,125,2,Tarjeta,0
4123,2025-04-14 17:00:00,18,80,2,Cheque regalo,0
4124,2025-09-19 19:00:00,335,143,4,Efectivo,20
4125,2025-06-11 19:00:00,265,82,1,Tarjeta,0
4126,2025-11-06 00:00:00,69,73,2,Tarjeta,10
4127,2025-11-12 14:00:00,372,11,2,Bizum,0
4128,2025-01-17 17:00:00,389,109,3,Bizum,0
4129,2025-05-15 22:00:00,210,72,2,Efectivo,5
4130,2025-04-29 06:00:00,459,107,2,Tarjeta,0
4131,2025-11-22 12:00:00,441,65,3,Tarjeta,0
4132,2025-06-22 21:00:00,298,143,2,Bizum,0
4133,2025-10-19 00:00:00,129,112,2,Cheque regalo,10
4134,2025-07-09 00:00:00,89,15,3,Tarjeta,5
4135,2025-04-28 11:00:00,96,145,4,Tarjeta,0
4136,2025-05-12 03:00:00,138,76,1,Tarjeta,0
4137,2025-12-26 12:00:00,255,134,2,Tarjeta,0
4138,2025-08-02 16:00:00,78,98,4,Tarjeta,0
4139,2025-09-14 16:00:00,386,75,1,Efectivo,0
4140,2025-07-18 12:00:00,85,131,3,Bizum,5
4141,2025-12-30 22:00:00,15,22,3,Efectivo,20
4142,2025-06-03 08:00:00,146,132,4,Tarjeta,5
4143,2025-01-30 20:00:00,30,26,3,Bizum,15
4144,2025-04-06 00:00:00,363,58,1,Tarjeta,15
4145,2025-06-17 21:00:00,370,114,3,Bizum,5
4146,2025-10-23 00:00:00,43,125,2,Efectivo,0
4147,2025-04-06 07:00:00,422,94,2,Bizum,5
4148,2025-06-05 13:00:00,162,13,2,Tarjeta,0
4149,2025-01-01 10:00:00,209,26,4,Tarjeta,0
4150,2025-10-13 20:00:00,207,45,2,Efectivo,5
4151,2025-11-10 11:00:00,189,132,3,Bizum,0
4152,2025-01-24 01:00:00,184,76,2,Efectivo,0
4153,2025-08-13 18:00:00,39,29,2,Tarjeta,0
4154,2025-08-10 09:00:00,202,80,1,Tarjeta,10
4155,2025-07-21 03:00:00,209,14,1,Bizum,0
4156,2025-02-24 16:00:00,349,28,2,Tarjeta,0
4157,2025-04-28 00:00:00,328,132,4,Tarjeta,0
4158,2025-07-18 19:00:00,380,136,3,Tarjeta,0
4159,2025-04-11 19:00:00,458,132,3,Tarjeta,0
4160,2025-09-17 21:00:00,370,96,1,Tarjeta,0
4161,2025-10-19 08:00:00,339,26,1,Tarjeta,0
4162,2025-01-27 14:00:00,79,38,2,Cheque regalo,0
4163,2025-01-23 22:00:00,181,112,2,Tarjeta,0
4164,2025-09-11 19:00:00,432,105,3,Efectivo,20
4165,2025-06-18 19:00:00,344,65,1,Tarjeta,5
4166,2025-01-26 11:00:00,488,121,1,Tarjeta,0
4167,2025-12-30 03:00:00,348,108,2,Tarjeta,0
4168,2025-12-21 17:00:00,471,44,1,Tarjeta,5
4169,2025-12-27 01:00:00,24,133,5,Tarjeta,0
4170,2025-09-08 10:00:00,407,98,2,Tarjeta,5
4171,2025-06-09 17:00:00,15,5,1,Tarjeta,5
4172,2025-05-01 02:00:00,491,137,1,Bizum,0
4173,2025-05-06 19:00:00,314,30,1,Tarjeta,10
4174,2025-07-29 22:00:00,411,68,2,Tarjeta,5
4175,2025-02-26 02:00:00,329,50,2,Tarjeta,5
4176,2025-01-11 08:00:00,326,22,3,Tarjeta,15
4177,2025-07-27 16:00:00,333,43,2,Efectivo,10
4178,2025-03-04 03:00:00,333,112,1,Tarjeta,0
4179,2025-05-03 06:00:00,64,102,3,Tarjeta,0
4180,2025-04-30 21:00:00,403,139,3,Tarjeta,0
4181,2025-06-15 23:00:00,74,10,1,Tarjeta,10
4182,2025-01-31 02:00:00,450,62,4,Bizum,0
4183,2025-02-11 08:00:00,352,54,1,Tarjeta,5
4184,2025-11-11 16:00:00,189,85,2,Tarjeta,5
4185,2025-02-12 00:00:00,417,110,3,Tarjeta,10
4186,2025-09-03 02:00:00,372,112,3,Bizum,0
4187,2025-02-21 00:00:00,36,47,3,Efectivo,5
4188,2025-09-21 20:00:00,390,13,3,Bizum,0
4189,2025-06-03 14:00:00,440,143,3,Tarjeta,5
4190,2025-12-21 05:00:00,152,132,1,Bizum,0
4191,2025-02-22 01:00:00,149,93,3,Tarjeta,0
4192,2025-06-17 15:00:00,477,14,2,Bizum,0
4193,2025-07-15 00:00:00,334,105,1,Tarjeta,0
4194,2025-09-14 23:00:00,185,58,2,Tarjeta,0
4195,2025-08-12 06:00:00,440,116,1,Tarjeta,10
4196,2025-05-15 22:00:00,98,54,3,Bizum,5
4197,2025-08-30 00:00:00,409,43,3,Bizum,0
4198,2025-01-23 09:00:00,309,21,2,Efectivo,0
4199,2025-06-10 16:00:00,235,143,3,Tarjeta,0
4200,2025-05-02 21:00:00,6,83,1,Tarjeta,0
4201,2025-03-06 01:00:00,144,94,3,Tarjeta,0
4202,2025-06-11 11:00:00,180,127,3,Tarjeta,0
4203,2025-07-03 08:00:00,318,107,1,Tarjeta,0
4204,2025-12-05 10:00:00,148,77,3,Tarjeta,0
4205,2025-05-08 00:00:00,239,69,3,Efectivo,0
4206,2025-01-10 14:00:00,394,79,2,Tarjeta,0
4207,2025-07-21 14:00:00,22,131,1,Tarjeta,0
4208,2025-02-24 00:00:00,124,136,2,Efectivo,0
4209,2025-11-01 20:00:00,401,21,2,Bizum,0
4210,2025-02-25 03:00:00,210,46,2,Bizum,0
4211,2025-05-24 15:00:00,210,118,2,Efectivo,0
4212,2025-04-13 14:00:00,59,64,2,Tarjeta,0
4213,2025-07-12 21:00:00,388,91,4,Efectivo,0
4214,2025-02-19 13:00:00,497,132,3,Efectivo,15
4215,2025-10-09 09:00:00,182,33,2,Bizum,0
4216,2025-05-30 19:00:00,100,45,3,Bizum,0
4217,2025-12-12 08:00:00,287,43,1,Bizum,0
4218,2025-05-14 10:00:00,180,113,2,Tarjeta,0
4219,2025-06-01 17:00:00,406,112,2,Bizum,0
4220,2025-05-11 21:00:00,29,48,2,Tarjeta,0
4221,2025-10-02 18:00:00,36,142,1,Tarjeta,0
4222,2025-01-20 00:00:00,143,106,2,Tarjeta,0
4223,2025-07-09 11:00:00,179,94,1,Tarjeta,0
4224,2025-11-12 06:00:00,383,88,3,Cheque regalo,10
4225,2025-08-22 14:00:00,437,98,3,Bizum,0
4226,2025-07-20 11:00:00,302,119,2,Tarjeta,0
4227,2025-02-03 16:00:00,357,138,3,Tarjeta,5
4228,2025-01-29 10:00:00,455,72,1,Efectivo,0
4229,2025-10-28 08:00:00,275,109,2,Tarjeta,0
4230,2025-04-12 03:00:00,305,23,4,Efectivo,5
4231,2025-08-04 08:00:00,494,105,4,Bizum,10
4232,2025-03-12 06:00:00,238,140,1,Efectivo,0
4233,2025-06-26 15:00:00,189,53,1,Tarjeta,0
4234,2025-08-04 23:00:00,127,134,2,Tarjeta,0
4235,2025-04-01 06:00:00,112,82,1,Tarjeta,0
4236,2025-04-21 05:00:00,311,125,2,Tarjeta,0
4237,2025-03-31 00:00:00,461,54,2,Tarjeta,0
4238,2025-03-16 20:00:00,83,110,1,Efectivo,0
4239,2025-03-02 17:00:00,302,82,1,Bizum,5
4240,2025-11-15 22:00:00,182,124,2,Tarjeta,10
4241,2025-08-28 21:00:00,38,61,3,Tarjeta,0
4242,2025-11-27 17:00:00,313,38,3,Bizum,0
4243,2025-06-21 13:00:00,295,31,1,Bizum,0
4244,2025-12-25 08:00:00,452,64,3,Tarjeta,0
4245,2025-03-05 02:00:00,434,110,2,Tarjeta,0
4246,2025-12-13 19:00:00,191,6,3,Efectivo,0
4247,2025-08-02 14:00:00,59,131,4,Tarjeta,5
4248,2025-04-10 13:00:00,485,107,3,Tarjeta,0
4249,2025-08-15 22:00:00,286,51,4,Tarjeta,5
4250,2025-11-17 17:00:00,411,63,2,Tarjeta,10
4251,2025-09-20 02:00:00,441,48,1,Tarjeta,0
4252,2025-03-09 16:00:00,195,28,1,Bizum,0
4253,2025-09-26 04:00:00,274,23,3,Tarjeta,0
4254,2025-11-08 16:00:00,268,29,3,Cheque regalo,0
4255,2025-02-07 03:00:00,50,2,1,Efectivo,10
4256,2025-10-17 21:00:00,15,114,2,Tarjeta,0
4257,2025-05-01 04:00:00,222,72,2,Tarjeta,5
4258,2025-05-23 06:00:00,161,140,2,Tarjeta,15
4259,2025-02-25 18:00:00,424,36,2,Tarjeta,0
4260,2025-03-15 01:00:00,311,15,4,Bizum,5
4261,2025-09-17 00:00:00,261,133,1,Efectivo,0
4262,2025-10-15 06:00:00,74,150,3,Tarjeta,15
4263,2025-06-26 08:00:00,461,17,1,Tarjeta,15
4264,2025-03-13 15:00:00,86,88,3,Bizum,5
4265,2025-09-02 13:00:00,279,76,3,Tarjeta,10
4266,2025-06-09 12:00:00,198,147,1,Tarjeta,5
4267,2025-01-14 06:00:00,409,60,1,Bizum,0
4268,2025-02-13 12:00:00,424,42,1,Tarjeta,15
4269,2025-03-24 20:00:00,466,78,2,Tarjeta,0
4270,2025-02-14 22:00:00,32,99,1,Tarjeta,10
4271,2025-07-18 04:00:00,125,49,3,Bizum,10
4272,2025-11-13 02:00:00,423,104,2,Tarjeta,20
4273,2025-04-06 17:00:00,460,81,3,Tarjeta,0
4274,2025-02-10 19:00:00,264,12,2,Tarjeta,0
4275,2025-05-16 02:00:00,231,60,3,Tarjeta,0
4276,2025-04-29 13:00:00,180,10,1,Tarjeta,5
4277,2025-02-19 00:00:00,231,65,1,Tarjeta,0
4278,2025-02-26 06:00:00,33,79,2,Tarjeta,10
4279,2025-09-01 21:00:00,229,2,2,Bizum,5
4280,2025-06-21 21:00:00,68,30,3,Tarjeta,10
4281,2025-10-29 23:00:00,69,141,1,Bizum,5
4282,2025-05-30 16:00:00,401,89,2,Tarjeta,0
4283,2025-06-26 01:00:00,144,19,1,Tarjeta,0
4284,2025-12-10 17:00:00,477,43,2,Tarjeta,5
4285,2025-09-18 02:00:00,118,100,2,Cheque regalo,0
4286,2025-02-03 13:00:00,380,27,2,Tarjeta,0
4287,2025-07-01 14:00:00,136,84,3,Bizum,15
4288,2025-05-08 14:00:00,20,52,1,Bizum,0
4289,2025-03-25 11:00:00,132,143,1,Bizum,10
4290,2025-01-13 13:00:00,155,121,2,Efectivo,0
4291,2025-03-18 08:00:00,16,31,2,Bizum,5
4292,2025-09-09 16:00:00,482,41,1,Efectivo,20
4293,2025-02-21 14:00:00,133,21,3,Efectivo,0
4294,2025-04-28 18:00:00,35,32,2,Tarjeta,0
4295,2025-07-03 09:00:00,267,117,2,Bizum,5
4296,2025-05-15 18:00:00,129,97,1,Bizum,0
4297,2025-07-12 19:00:00,410,15,2,Tarjeta,5
4298,2025-09-12 02:00:00,409,111,3,Tarjeta,0
4299,2025-01-25 12:00:00,78,18,1,Tarjeta,10
4300,2025-11-15 10:00:00,163,50,3,Bizum,0
4301,2025-07-06 02:00:00,430,33,2,Tarjeta,0
4302,2025-03-08 14:00:00,324,56,2,Tarjeta,0
4303,2025-08-17 18:00:00,124,55,2,Bizum,15
4304,2025-09-17 23:00:00,336,114,3,Bizum,0
4305,2025-03-01 09:00:00,176,115,3,Tarjeta,0
4306,2025-05-10 11:00:00,218,117,3,Efectivo,0
4307,2025-09-01 19:00:00,33,29,1,Bizum,0
4308,2025-02-23 17:00:00,303,138,2,Tarjeta,5
4309,2025-06-04 20:00:00,314,106,1,Bizum,0
4310,2025-12-02 18:00:00,370,140,2,Tarjeta,0
4311,2025-05-27 14:00:00,78,80,2,Tarjeta,0
4312,2025-09-07 23:00:00,28,18,2,Tarjeta,0
4313,2025-09-09 13:00:00,145,41,1,Bizum,10
4314,2025-09-27 07:00:00,355,89,3,Tarjeta,0
4315,2025-06-07 03:00:00,234,23,5,Bizum,5
4316,2025-12-04 15:00:00,332,75,2,Tarjeta,0
4317,2025-07-23 09:00:00,258,115,2,Tarjeta,0
4318,2025-11-27 16:00:00,452,46,4,Tarjeta,0
4319,2025-07-20 04:00:00,3,144,1,Tarjeta,5
4320,2025-04-29 15:00:00,291,44,2,Tarjeta,0
4321,2025-04-23 11:00:00,394,69,2,Tarjeta,0
4322,2025-12-06 17:00:00,345,128,2,Tarjeta,0
4323,2025-03-24 18:00:00,487,87,1,Bizum,15
4324,2025-09-10 06:00:00,52,96,2,Tarjeta,0
4325,2025-04-12 18:00:00,335,16,4,Tarjeta,15
4326,2025-03-15 19:00:00,7,103,3,Tarjeta,10
4327,2025-02-10 13:00:00,222,144,3,Tarjeta,5
4328,2025-08-02 21:00:00,343,63,3,Tarjeta,0
4329,2025-12-03 03:00:00,168,132,1,Bizum,0
4330,2025-03-02 02:00:00,2,45,2,Efectivo,10
4331,2025-12-08 06:00:00,362,118,1,Bizum,0
4332,2025-02-02 00:00:00,25,49,1,Tarjeta,0
4333,2025-02-27 21:00:00,165,4,1,Tarjeta,0
4334,2025-09-18 13:00:00,140,134,3,Tarjeta,0
4335,2025-09-16 13:00:00,372,51,2,Efectivo,0
4336,2025-03-25 00:00:00,495,77,2,Tarjeta,10
4337,2025-04-22 10:00:00,129,47,2,Efectivo,0
4338,2025-12-24 04:00:00,35,113,4,Efectivo,0
4339,2025-01-20 15:00:00,408,53,1,Tarjeta,5
4340,2025-04-02 02:00:00,400,121,3,Efectivo,5
4341,2025-03-24 00:00:00,120,47,2,Tarjeta,10
4342,2025-09-04 02:00:00,431,86,3,Tarjeta,0
4343,2025-06-07 06:00:00,58,68,2,Tarjeta,0
4344,2025-06-14 06:00:00,133,148,2,Cheque regalo,5
4345,2025-03-14 22:00:00,450,83,2,Tarjeta,0
4346,2025-08-19 14:00:00,190,89,2,Bizum,0
4347,2025-10-29 14:00:00,477,95,1,Tarjeta,0
4348,2025-05-10 04:00:00,489,27,1,Tarjeta,5
4349,2025-08-15 21:00:00,313,89,5,Efectivo,0
4350,2025-02-22 08:00:00,169,150,2,Tarjeta,0
4351,2025-04-06 21:00:00,375,64,1,Tarjeta,0
4352,2025-05-14 06:00:00,33,147,2,Efectivo,0
4353,2025-10-04 21:00:00,165,136,3,Bizum,5
4354,2025-02-11 11:00:00,170,56,2,Tarjeta,5
4355,2025-12-09 04:00:00,94,13,1,Tarjeta,0
4356,2025-11-22 11:00:00,189,101,2,Efectivo,10
4357,2025-06-03 06:00:00,330,16,3,Tarjeta,15
4358,2025-04-06 14:00:00,416,148,1,Tarjeta,15
4359,2025-05-21 07:00:00,427,93,1,Cheque regalo,10
4360,2025-01-15 14:00:00,392,44,1,Efectivo,0
4361,2025-12-02 18:00:00,10,90,3,Bizum,0
4362,2025-09-06 15:00:00,52,51,3,Tarjeta,15
4363,2025-04-22 05:00:00,44,135,3,Bizum,0
4364,2025-01-16 09:00:00,459,102,2,Cheque regalo,0
4365,2025-04-26 00:00:00,202,120,3,Tarjeta,0
4366,2025-10-14 21:00:00,286,79,2,Tarjeta,10
4367,2025-07-25 01:00:00,328,137,3,Tarjeta,5
4368,2025-07-13 05:00:00,295,54,3,Bizum,0
4369,2025-10-02 05:00:00,49,118,3,Efectivo,0
4370,2025-07-09 16:00:00,256,15,1,Tarjeta,5
4371,2025-04-19 23:00:00,423,56,4,Tarjeta,10
4372,2025-05-15 13:00:00,65,142,2,Tarjeta,0
4373,2025-01-19 16:00:00,287,125,3,Bizum,10
4374,2025-01-19 14:00:00,7,119,2,Bizum,5
4375,2025-02-28 09:00:00,215,16,3,Tarjeta,15
4376,2025-07-20 19:00:00,99,136,2,Tarjeta,10
4377,2025-06-18 05:00:00,125,130,1,Tarjeta,0
4378,2025-09-09 19:00:00,206,51,3,Bizum,0
4379,2025-06-14 23:00:00,198,119,3,Bizum,10
4380,2025-12-16 04:00:00,16,78,5,Bizum,0
4381,2025-11-30 11:00:00,286,91,2,Efectivo,0
4382,2025-01-27 19:00:00,333,42,4,Bizum,0
4383,2025-10-23 06:00:00,267,88,1,Tarjeta,0
4384,2025-07-03 13:00:00,18,137,2,Tarjeta,0
4385,2025-11-29 07:00:00,75,77,4,Efectivo,0
4386,2025-05-15 09:00:00,399,42,1,Bizum,5
4387,2025-06-25 03:00:00,371,119,2,Efectivo,10
4388,2025-04-04 05:00:00,471,22,2,Tarjeta,0
4389,2025-08-15 06:00:00,143,43,3,Tarjeta,0
4390,2025-04-04 08:00:00,185,23,3,Tarjeta,0
4391,2025-05-25 14:00:00,8,79,2,Bizum,0
4392,2025-11-06 16:00:00,204,38,1,Tarjeta,0
4393,2025-03-15 16:00:00,113,45,1,Tarjeta,0
4394,2025-11-19 14:00:00,286,44,1,Bizum,0
4395,2025-07-29 04:00:00,441,52,2,Tarjeta,0
4396,2025-10-21 02:00:00,106,115,1,Tarjeta,0
4397,2025-01-19 16:00:00,353,127,2,Tarjeta,0
4398,2025-01-07 21:00:00,167,123,3,Tarjeta,5
4399,2025-07-29 04:00:00,38,134,1,Tarjeta,0
4400,2025-10-13 11:00:00,162,119,2,Bizum,15
4401,2025-01-28 13:00:00,419,59,3,Cheque regalo,0
4402,2025-07-22 12:00:00,123,150,4,Bizum,5
4403,2025-05-24 08:00:00,359,126,3,Bizum,0
4404,2025-10-20 15:00:00,84,43,4,Bizum,0
4405,2025-06-18 06:00:00,41,19,2,Efectivo,10
4406,2025-04-15 23:00:00,441,49,2,Tarjeta,0
4407,2025-01-20 14:00:00,67,83,2,Tarjeta,0
4408,2025-12-23 07:00:00,458,145,6,Tarjeta,15
4409,2025-08-30 03:00:00,191,141,1,Bizum,5
4410,2025-06-22 07:00:00,113,75,3,Tarjeta,15
4411,2025-08-31 22:00:00,69,83,2,Tarjeta,0
4412,2025-09-18 10:00:00,172,30,2,Tarjeta,5
4413,2025-12-13 06:00:00,455,91,1,Tarjeta,0
4414,2025-09-23 17:00:00,288,33,2,Cheque regalo,0
4415,2025-03-12 05:00:00,412,14,2,Bizum,0
4416,2025-05-05 14:00:00,202,57,2,Bizum,0
4417,2025-11-02 18:00:00,104,113,3,Tarjeta,5
4418,2025-04-17 16:00:00,257,4,2,Tarjeta,10
4419,2025-11-09 04:00:00,473,118,1,Tarjeta,0
4420,2025-12-08 13:00:00,290,127,2,Tarjeta,0
4421,2025-01-10 10:00:00,165,81,1,Bizum,5
4422,2025-04-21 21:00:00,357,129,2,Efectivo,0
4423,2025-04-17 23:00:00,11,71,1,Bizum,0
4424,2025-12-03 15:00:00,316,99,2,Efectivo,0
4425,2025-06-12 05:00:00,32,99,2,Bizum,0
4426,2025-11-02 21:00:00,65,30,4,Tarjeta,0
4427,2025-10-26 00:00:00,15,132,1,Tarjeta,0
4428,2025-09-22 03:00:00,166,99,1,Tarjeta,5
4429,2025-07-04 00:00:00,457,120,5,Cheque regalo,0
4430,2025-10-23 09:00:00,13,32,2,Efectivo,5
4431,2025-08-28 06:00:00,319,71,1,Tarjeta,0
4432,2025-09-22 14:00:00,400,68,1,Efectivo,0
4433,2025-05-29 14:00:00,233,18,1,Tarjeta,5
4434,2025-03-26 04:00:00,223,144,4,Tarjeta,10
4435,2025-06-06 09:00:00,330,53,4,Cheque regalo,15
4436,2025-07-29 02:00:00,432,117,2,Tarjeta,15
4437,2025-01-22 14:00:00,423,56,2,Tarjeta,0
4438,2025-06-09 11:00:00,55,69,3,Tarjeta,0
4439,2025-01-15 13:00:00,197,59,1,Bizum,0
4440,2025-01-17 17:00:00,38,58,2,Tarjeta,0
4441,2025-01-17 03:00:00,267,90,3,Bizum,0
4442,2025-12-25 16:00:00,237,109,1,Tarjeta,0
4443,2025-12-22 01:00:00,466,89,3,Efectivo,0
4444,2025-09-19 12:00:00,451,5,2,Efectivo,0
4445,2025-09-18 01:00:00,430,52,3,Efectivo,5
4446,2025-06-03 07:00:00,292,132,1,Bizum,10
4447,2025-05-22 07:00:00,249,18,3,Tarjeta,15
4448,2025-06-27 22:00:00,110,96,5,Efectivo,10
4449,2025-01-21 18:00:00,411,66,3,Tarjeta,0
4450,2025-10-06 03:00:00,206,19,2,Tarjeta,0
4451,2025-09-07 00:00:00,43,101,1,Bizum,0
4452,2025-03-17 06:00:00,198,89,3,Tarjeta,0
4453,2025-10-22 02:00:00,375,106,3,Efectivo,15
4454,2025-11-19 10:00:00,223,77,1,Tarjeta,5
4455,2025-02-13 20:00:00,425,24,2,Tarjeta,0
4456,2025-01-20 11:00:00,241,71,1,Tarjeta,0
4457,2025-07-23 16:00:00,260,41,3,Tarjeta,0
4458,2025-12-11 22:00:00,312,10,1,Tarjeta,0
4459,2025-12-02 08:00:00,279,53,1,Cheque regalo,0
4460,2025-03-14 22:00:00,441,122,2,Tarjeta,0
4461,2025-03-27 03:00:00,28,148,1,Tarjeta,15
4462,2025-08-31 18:00:00,434,33,3,Tarjeta,0
4463,2025-03-26 20:00:00,322,111,2,Efectivo,0
4464,2025-10-13 23:00:00,308,23,3,Efectivo,0
4465,2025-12-13 01:00:00,419,33,2,Tarjeta,0
4466,2025-08-01 13:00:00,110,75,4,Tarjeta,0
4467,2025-12-16 19:00:00,154,45,4,Efectivo,0
4468,2025-11-28 07:00:00,124,136,3,Tarjeta,0
4469,2025-09-27 14:00:00,410,44,2,Bizum,0
4470,2025-08-06 11:00:00,129,46,1,Efectivo,0
4471,2025-04-28 16:00:00,284,143,2,Tarjeta,10
4472,2025-10-03 12:00:00,102,114,5,Tarjeta,0
4473,2025-01-13 11:00:00,281,105,1,Tarjeta,0
4474,2025-07-11 05:00:00,348,1,5,Cheque regalo,0
4475,2025-10-26 21:00:00,123,53,3,Bizum,5
4476,2025-06-16 07:00:00,232,34,1,Tarjeta,0
4477,2025-12-29 08:00:00,162,94,3,Tarjeta,5
4478,2025-10-26 14:00:00,318,98,1,Tarjeta,5
4479,2025-11-27 03:00:00,103,11,3,Tarjeta,0
4480,2025-08-01 23:00:00,240,102,3,Bizum,0
4481,2025-04-01 15:00:00,387,94,3,Tarjeta,0
4482,2025-12-31 14:00:00,165,102,1,Tarjeta,0
4483,2025-08-15 19:00:00,273,86,4,Bizum,0
4484,2025-08-14 09:00:00,344,45,3,Tarjeta,0
4485,2025-02-28 17:00:00,358,30,1,Tarjeta,0
4486,2025-12-06 05:00:00,443,142,5,Efectivo,10
4487,2025-04-28 13:00:00,335,37,2,Efectivo,10
4488,2025-05-04 15:00:00,299,116,3,Bizum,15
4489,2025-11-29 18:00:00,5,146,2,Tarjeta,0
4490,2025-02-15 16:00:00,312,13,2,Tarjeta,5
4491,2025-11-11 03:00:00,426,135,1,Cheque regalo,0
4492,2025-05-29 16:00:00,276,108,1,Efectivo,5
4493,2025-11-04 17:00:00,295,21,2,Bizum,0
4494,2025-09-22 10:00:00,245,149,1,Efectivo,15
4495,2025-06-17 16:00:00,101,42,2,Efectivo,0
4496,2025-10-02 22:00:00,245,60,1,Bizum,10
4497,2025-05-11 08:00:00,358,50,2,Tarjeta,5
4498,2025-09-07 22:00:00,73,115,2,Tarjeta,10
4499,2025-12-30 12:00:00,477,15,2,Tarjeta,5
4500,2025-10-16 08:00:00,45,1,2,Tarjeta,0
4501,2025-07-29 22:00:00,275,41,3,Tarjeta,15
4502,2025-07-31 18:00:00,78,92,4,Efectivo,0
4503,2025-04-11 07:00:00,235,62,3,Tarjeta,0
4504,2025-06-30 17:00:00,76,142,3,Tarjeta,0
4505,2025-03-10 15:00:00,217,84,2,Efectivo,10
4506,2025-06-17 17:00:00,388,20,1,Tarjeta,0
4507,2025-06-08 20:00:00,118,52,1,Efectivo,5
4508,2025-09-18 16:00:00,30,71,2,Tarjeta,0
4509,2025-08-15 07:00:00,471,60,3,Tarjeta,0
4510,2025-08-20 04:00:00,443,132,2,Tarjeta,0
4511,2025-12-27 22:00:00,310,90,4,Tarjeta,0
4512,2025-07-06 07:00:00,251,24,1,Tarjeta,0
4513,2025-06-07 22:00:00,322,116,4,Efectivo,5
4514,2025-09-04 15:00:00,164,60,2,Tarjeta,0
4515,2025-12-09 12:00:00,480,126,2,Bizum,0
4516,2025-10-05 09:00:00,69,110,1,Tarjeta,5
4517,2025-01-31 04:00:00,40,50,4,Tarjeta,0
4518,2025-08-02 05:00:00,478,50,2,Tarjeta,0
4519,2025-11-24 17:00:00,116,146,3,Tarjeta,0
4520,2025-10-27 17:00:00,408,100,2,Tarjeta,0
4521,2025-10-22 00:00:00,304,140,2,Tarjeta,10
4522,2025-11-28 15:00:00,360,148,5,Efectivo,0
4523,2025-11-29 06:00:00,86,8,1,Efectivo,0
4524,2025-10-16 23:00:00,394,118,3,Bizum,15
4525,2025-10-06 21:00:00,415,2,2,Tarjeta,5
4526,2025-03-25 02:00:00,226,35,2,Tarjeta,5
4527,2025-03-04 13:00:00,10,42,2,Efectivo,0
4528,2025-05-17 10:00:00,88,57,3,Efectivo,0
4529,2025-02-10 07:00:00,399,93,2,Tarjeta,15
4530,2025-03-26 07:00:00,137,13,3,Tarjeta,0
4531,2025-05-19 12:00:00,146,17,1,Bizum,5
4532,2025-08-04 15:00:00,327,74,2,Tarjeta,0
4533,2025-11-14 10:00:00,41,90,2,Tarjeta,0
4534,2025-11-05 08:00:00,204,30,2,Efectivo,0
4535,2025-09-13 02:00:00,41,39,4,Efectivo,5
4536,2025-07-17 22:00:00,66,17,1,Bizum,15
4537,2025-11-16 07:00:00,165,146,1,Efectivo,0
4538,2025-10-01 22:00:00,152,58,2,Tarjeta,5
4539,2025-01-20 05:00:00,477,53,2,Efectivo,5
4540,2025-07-21 15:00:00,421,75,3,Efectivo,5
4541,2025-03-09 21:00:00,494,90,2,Tarjeta,10
4542,2025-02-05 19:00:00,275,138,3,Tarjeta,20
4543,2025-01-13 15:00:00,380,141,4,Bizum,0
4544,2025-04-01 07:00:00,97,134,3,Tarjeta,0
4545,2025-05-23 03:00:00,473,123,2,Bizum,0
4546,2025-03-18 08:00:00,411,5,1,Tarjeta,5
4547,2025-08-04 03:00:00,206,146,2,Efectivo,20
4548,2025-07-12 18:00:00,130,3,2,Bizum,0
4549,2025-09-20 17:00:00,94,55,1,Bizum,20
4550,2025-09-10 05:00:00,113,38,1,Bizum,0
4551,2025-10-29 11:00:00,41,108,2,Tarjeta,5
4552,2025-12-09 09:00:00,10,144,2,Tarjeta,15
4553,2025-08-27 10:00:00,344,2,3,Tarjeta,0
4554,2025-01-08 07:00:00,106,35,2,Tarjeta,10
4555,2025-02-09 14:00:00,481,118,3,Bizum,0
4556,2025-09-15 04:00:00,348,20,1,Bizum,0
4557,2025-07-02 21:00:00,112,81,4,Tarjeta,15
4558,2025-04-12 03:00:00,410,13,2,Tarjeta,5
4559,2025-04-25 18:00:00,31,146,1,Tarjeta,0
4560,2025-10-05 09:00:00,462,81,2,Bizum,10
4561,2025-12-21 20:00:00,26,145,3,Efectivo,0
4562,2025-07-24 12:00:00,420,38,1,Tarjeta,10
4563,2025-11-19 09:00:00,84,139,2,Tarjeta,0
4564,2025-01-11 19:00:00,471,30,1,Tarjeta,5
4565,2025-10-29 06:00:00,407,85,3,Tarjeta,0
4566,2025-04-06 09:00:00,363,72,3,Tarjeta,0
4567,2025-09-24 23:00:00,56,91,1,Tarjeta,5
4568,2025-06-09 01:00:00,200,119,2,Tarjeta,0
4569,2025-09-21 00:00:00,307,35,1,Bizum,0
4570,2025-03-08 21:00:00,22,27,2,Tarjeta,0
4571,2025-03-28 14:00:00,169,29,3,Tarjeta,0
4572,2025-01-15 00:00:00,255,141,3,Tarjeta,5
4573,2025-12-08 03:00:00,481,47,1,Tarjeta,0
